Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
375830,18/7/22 13:41:33,0.000,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.819,%a.s.,30.345,°C,1021.000,hPa,Humid,0,0,,0,20.545,60864,272404.19,28.70,67.60,#N/A
375832,18/7/22 13:41:35,0.019,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.849,%a.s.,30.351,°C,1021.000,hPa,Humid,0,0,,0,20.541,60845,272348.86,28.70,67.60,#N/A
375835,18/7/22 13:41:36,0.035,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.851,%a.s.,30.357,°C,1021.000,hPa,Humid,0,0,,0,20.540,60827,272317.85,28.70,67.60,#N/A
375838,18/7/22 13:41:37,0.052,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.884,%a.s.,30.351,°C,1021.000,hPa,Humid,0,0,,0,20.537,60828,272297.55,28.70,67.60,#N/A
375839,18/7/22 13:41:38,0.068,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.851,%a.s.,30.357,°C,1021.000,hPa,Humid,0,0,,0,20.540,60811,272280.78,28.70,67.60,#N/A
375842,18/7/22 13:41:39,0.085,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.893,%a.s.,30.351,°C,1021.000,hPa,Humid,0,0,,0,20.536,60809,272260.32,28.70,67.60,#N/A
375846,18/7/22 13:41:40,0.102,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.878,%a.s.,30.357,°C,1021.000,hPa,Humid,0,0,,0,20.537,60805,272253.28,28.70,67.60,#N/A
375851,18/7/22 13:41:41,0.119,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.786,%a.s.,30.351,°C,1021.000,hPa,Humid,0,0,,0,20.548,60788,272242.98,28.70,67.60,#N/A
375855,18/7/22 13:41:42,0.136,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.866,%a.s.,30.351,°C,1021.000,hPa,Humid,0,0,,0,20.539,60784,272246.88,28.70,67.60,#N/A
375856,18/7/22 13:41:43,0.152,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.825,%a.s.,30.357,°C,1021.000,hPa,Humid,0,0,,0,20.543,60772,272234.95,28.70,67.60,#N/A
375863,18/7/22 13:41:44,0.169,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.878,%a.s.,30.357,°C,1021.000,hPa,Humid,0,0,,0,20.537,60780,272222.23,28.70,67.60,#N/A
375866,18/7/22 13:41:45,0.185,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.851,%a.s.,30.357,°C,1021.000,hPa,Humid,0,0,,0,20.540,60776,272228.98,28.70,67.60,#N/A
375870,18/7/22 13:41:46,0.202,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.816,%a.s.,30.357,°C,1021.000,hPa,Humid,0,0,,0,20.544,60767,272229.86,28.70,67.60,#N/A
375874,18/7/22 13:41:47,0.218,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.831,%a.s.,30.351,°C,1021.000,hPa,Humid,0,0,,0,20.543,60773,272229.63,28.70,67.60,#N/A
375879,18/7/22 13:41:48,0.235,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.807,%a.s.,30.357,°C,1021.000,hPa,Humid,0,0,,0,20.545,60765,272220.26,28.70,67.60,#N/A
375885,18/7/22 13:41:49,0.252,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.816,%a.s.,30.357,°C,1021.000,hPa,Humid,0,0,,0,20.544,60763,272219.55,28.70,67.60,#N/A
375893,18/7/22 13:41:50,0.269,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.804,%a.s.,30.351,°C,1021.000,hPa,Humid,0,0,,0,20.546,60757,272223.41,28.70,67.60,#N/A
375899,18/7/22 13:41:51,0.285,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.771,%a.s.,30.357,°C,1021.000,hPa,Humid,0,0,,0,20.549,60760,272210.70,28.70,67.60,#N/A
375902,18/7/22 13:41:52,0.302,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.807,%a.s.,30.357,°C,1021.000,hPa,Humid,0,0,,0,20.545,60756,272216.07,28.70,67.60,#N/A
375912,18/7/22 13:41:53,0.319,OXY_CH4 (PSt7-10),21/6/22 15:55:38,default,98.780,%a.s.,30.357,°C,1021.000,hPa,Humid,0,0,,0,20.548,60752,272220.30,28.70,67.60,#N/A
