#,Date-Time (HST),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,06/10/2022 22:00:00,26.98,0.00,,,,
2,06/10/2022 22:01:00,26.98,0.00,,,,
3,06/10/2022 22:02:00,26.98,0.00,,,,
4,06/10/2022 22:03:00,26.98,0.00,,,,
5,06/10/2022 22:04:00,26.98,0.00,,,,
6,06/10/2022 22:05:00,26.94,0.00,,,,
7,06/10/2022 22:06:00,26.94,0.00,,,,
8,06/10/2022 22:07:00,26.98,0.00,,,,
9,06/10/2022 22:08:00,26.94,0.00,,,,
10,06/10/2022 22:09:00,26.98,0.00,,,,
11,06/10/2022 22:10:00,26.94,0.00,,,,
12,06/10/2022 22:11:00,26.98,0.00,,,,
13,06/10/2022 22:12:00,26.98,0.00,,,,
14,06/10/2022 22:13:00,26.98,0.00,,,,
15,06/10/2022 22:14:00,26.94,0.00,,,,
16,06/10/2022 22:15:00,26.98,0.00,,,,
17,06/10/2022 22:16:00,26.90,0.00,,,,
18,06/10/2022 22:17:00,26.94,0.00,,,,
19,06/10/2022 22:18:00,26.98,0.00,,,,
20,06/10/2022 22:19:00,26.98,0.00,,,,
21,06/10/2022 22:20:00,26.94,0.00,,,,
22,06/10/2022 22:21:00,26.98,0.00,,,,
23,06/10/2022 22:22:00,26.94,0.00,,,,
24,06/10/2022 22:23:00,26.98,0.00,,,,
25,06/10/2022 22:24:00,26.94,0.00,,,,
26,06/10/2022 22:25:00,26.94,0.00,,,,
27,06/10/2022 22:26:00,26.94,0.00,,,,
28,06/10/2022 22:27:00,26.94,0.00,,,,
29,06/10/2022 22:28:00,26.94,0.00,,,,
30,06/10/2022 22:29:00,26.94,0.00,,,,
31,06/10/2022 22:30:00,26.94,0.00,,,,
32,06/10/2022 22:31:00,26.94,0.00,,,,
33,06/10/2022 22:32:00,26.98,0.00,,,,
34,06/10/2022 22:33:00,26.94,0.00,,,,
35,06/10/2022 22:34:00,26.94,0.00,,,,
36,06/10/2022 22:35:00,26.94,0.00,,,,
37,06/10/2022 22:36:00,26.90,0.00,,,,
38,06/10/2022 22:37:00,26.94,0.00,,,,
39,06/10/2022 22:38:00,26.94,0.00,,,,
40,06/10/2022 22:39:00,26.94,0.00,,,,
41,06/10/2022 22:40:00,26.94,0.00,,,,
42,06/10/2022 22:41:00,26.98,0.00,,,,
43,06/10/2022 22:42:00,26.94,0.00,,,,
44,06/10/2022 22:43:00,26.90,0.00,,,,
45,06/10/2022 22:44:00,26.94,0.00,,,,
46,06/10/2022 22:45:00,26.98,0.00,,,,
47,06/10/2022 22:46:00,26.94,0.00,,,,
48,06/10/2022 22:47:00,26.94,0.00,,,,
49,06/10/2022 22:48:00,26.94,0.00,,,,
50,06/10/2022 22:49:00,26.94,0.00,,,,
51,06/10/2022 22:50:00,26.94,0.00,,,,
52,06/10/2022 22:51:00,26.94,0.00,,,,
53,06/10/2022 22:52:00,26.98,0.00,,,,
54,06/10/2022 22:53:00,26.98,0.00,,,,
55,06/10/2022 22:54:00,26.98,0.00,,,,
56,06/10/2022 22:55:00,26.98,0.00,,,,
57,06/10/2022 22:56:00,26.94,0.00,,,,
58,06/10/2022 22:57:00,26.98,0.00,,,,
59,06/10/2022 22:58:00,26.94,0.00,,,,
60,06/10/2022 22:59:00,26.98,0.00,,,,
61,06/10/2022 23:00:00,26.98,0.00,,,,
62,06/10/2022 23:01:00,26.98,0.00,,,,
63,06/10/2022 23:02:00,26.94,0.00,,,,
64,06/10/2022 23:03:00,26.94,0.00,,,,
65,06/10/2022 23:04:00,26.98,0.00,,,,
66,06/10/2022 23:05:00,26.98,0.00,,,,
67,06/10/2022 23:06:00,26.98,0.00,,,,
68,06/10/2022 23:07:00,26.98,0.00,,,,
69,06/10/2022 23:08:00,27.02,0.00,,,,
70,06/10/2022 23:09:00,26.98,0.00,,,,
71,06/10/2022 23:10:00,26.98,0.00,,,,
72,06/10/2022 23:11:00,27.02,0.00,,,,
73,06/10/2022 23:12:00,27.02,0.00,,,,
74,06/10/2022 23:13:00,26.98,0.00,,,,
75,06/10/2022 23:14:00,26.98,0.00,,,,
76,06/10/2022 23:15:00,26.98,0.00,,,,
77,06/10/2022 23:16:00,26.98,0.00,,,,
78,06/10/2022 23:17:00,26.98,0.00,,,,
79,06/10/2022 23:18:00,26.98,0.00,,,,
80,06/10/2022 23:19:00,27.02,0.00,,,,
81,06/10/2022 23:20:00,27.02,0.00,,,,
82,06/10/2022 23:21:00,27.02,0.00,,,,
83,06/10/2022 23:22:00,26.98,0.00,,,,
84,06/10/2022 23:23:00,26.98,0.00,,,,
85,06/10/2022 23:24:00,26.98,0.00,,,,
86,06/10/2022 23:25:00,27.02,0.00,,,,
87,06/10/2022 23:26:00,26.98,0.00,,,,
88,06/10/2022 23:27:00,26.98,0.00,,,,
89,06/10/2022 23:28:00,26.98,0.00,,,,
90,06/10/2022 23:29:00,27.02,0.00,,,,
91,06/10/2022 23:30:00,26.98,0.00,,,,
92,06/10/2022 23:31:00,26.98,0.00,,,,
93,06/10/2022 23:32:00,27.02,0.00,,,,
94,06/10/2022 23:33:00,27.02,0.00,,,,
95,06/10/2022 23:34:00,27.02,0.00,,,,
96,06/10/2022 23:35:00,26.98,0.00,,,,
97,06/10/2022 23:36:00,27.02,0.00,,,,
98,06/10/2022 23:37:00,26.98,0.00,,,,
99,06/10/2022 23:38:00,26.94,0.00,,,,
100,06/10/2022 23:39:00,26.98,0.00,,,,
101,06/10/2022 23:40:00,26.98,0.00,,,,
102,06/10/2022 23:41:00,27.02,0.00,,,,
103,06/10/2022 23:42:00,26.98,0.00,,,,
104,06/10/2022 23:43:00,26.94,0.00,,,,
105,06/10/2022 23:44:00,26.98,0.00,,,,
106,06/10/2022 23:45:00,26.98,0.00,,,,
107,06/10/2022 23:46:00,26.98,0.00,,,,
108,06/10/2022 23:47:00,26.98,0.00,,,,
109,06/10/2022 23:48:00,26.98,0.00,,,,
110,06/10/2022 23:49:00,26.98,0.00,,,,
111,06/10/2022 23:50:00,26.98,0.00,,,,
112,06/10/2022 23:51:00,27.02,0.00,,,,
113,06/10/2022 23:52:00,26.98,0.00,,,,
114,06/10/2022 23:53:00,26.98,0.00,,,,
115,06/10/2022 23:54:00,26.98,0.00,,,,
116,06/10/2022 23:55:00,26.98,0.00,,,,
117,06/10/2022 23:56:00,26.98,0.00,,,,
118,06/10/2022 23:57:00,26.94,0.00,,,,
119,06/10/2022 23:58:00,26.98,0.00,,,,
