Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
237787,16/7/22 10:56:42,0.000,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.710,%a.s.,26.145,°C,1020.000,hPa,Humid,0,0,,0,19.341,16698,242033.06,36.40,83.10,#N/A
237792,16/7/22 10:56:44,0.024,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.523,%a.s.,26.145,°C,1021.000,hPa,Humid,0,0,,0,19.347,16692,241978.68,36.40,83.10,#N/A
237793,16/7/22 10:56:45,0.040,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.546,%a.s.,26.145,°C,1021.000,hPa,Humid,0,0,,0,19.345,16687,241935.06,36.40,83.10,#N/A
237797,16/7/22 10:56:46,0.056,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.807,%a.s.,26.139,°C,1020.000,hPa,Humid,0,0,,0,19.333,16683,241910.74,36.40,83.10,#N/A
237804,16/7/22 10:56:47,0.073,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.677,%a.s.,26.139,°C,1021.000,hPa,Humid,0,0,,0,19.334,16677,241880.88,36.40,83.10,#N/A
237808,16/7/22 10:56:48,0.090,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.527,%a.s.,26.151,°C,1021.000,hPa,Humid,0,0,,0,19.346,16675,241867.54,36.40,83.10,#N/A
237810,16/7/22 10:56:49,0.106,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.881,%a.s.,26.145,°C,1021.000,hPa,Humid,0,0,,0,19.315,16664,241856.43,36.40,83.10,#N/A
237815,16/7/22 10:56:50,0.123,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.635,%a.s.,26.145,°C,1021.000,hPa,Humid,0,0,,0,19.337,16666,241850.94,36.40,83.10,#N/A
237821,16/7/22 10:56:51,0.140,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.579,%a.s.,26.145,°C,1021.000,hPa,Humid,0,0,,0,19.342,16661,241837.14,36.40,83.10,#N/A
237827,16/7/22 10:56:52,0.157,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.736,%a.s.,26.145,°C,1021.000,hPa,Humid,0,0,,0,19.328,16661,241832.26,36.40,83.10,#N/A
237835,16/7/22 10:56:53,0.174,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.512,%a.s.,26.145,°C,1021.000,hPa,Humid,0,0,,0,19.348,16654,241827.41,36.40,83.10,#N/A
237842,16/7/22 10:56:54,0.190,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.713,%a.s.,26.145,°C,1021.000,hPa,Humid,0,0,,0,19.330,16653,241824.98,36.40,83.10,#N/A
237844,16/7/22 10:56:55,0.206,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.721,%a.s.,26.139,°C,1021.000,hPa,Humid,0,0,,0,19.330,16647,241814.47,36.40,83.10,#N/A
237849,16/7/22 10:56:56,0.223,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.725,%a.s.,26.145,°C,1021.000,hPa,Humid,0,0,,0,19.329,16640,241804.04,36.40,83.10,#N/A
237858,16/7/22 10:56:57,0.240,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.616,%a.s.,26.151,°C,1021.000,hPa,Humid,0,0,,0,19.338,16637,241820.37,36.40,83.10,#N/A
237864,16/7/22 10:56:58,0.257,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.610,%a.s.,26.139,°C,1021.000,hPa,Humid,0,0,,0,19.340,16637,241820.25,36.40,83.10,#N/A
237872,16/7/22 10:56:59,0.274,OXY_CH5 (PSt7-10),21/6/22 15:58:01,default,121.554,%a.s.,26.139,°C,1021.000,hPa,Humid,0,0,,0,19.345,16638,241801.58,36.40,83.10,#N/A
